FrameID,BodyID,Type,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7,Joint 8,Joint 9,Joint 10,Joint 11,Joint 12,Joint 13,Joint 14,Joint 15,Joint 16,Joint 17,Joint 18,Joint 19,Joint 20,Joint 21,Distances
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28,0,Keypoints(m),"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
28,0,Keypoints(image),"[505000.0, 213000.0, 196.37099999999998]","[508000.0, 223000.0, 77.2992]","[506000.0, 223000.0, 127.52]","[506000.0, 225000.0, 111.309]","[0.0, 0.0, 0.0]","[509000.0, 223000.0, 68.5218]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[506000.0, 213000.0, 69.5162]","[0.0, 0.0, 0.0]","[505000.0, 214000.0, 78.0744]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
28,,Distance(m),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0,Cloud Points(m),"[5.901, -1.712, 31.563]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[3.47, -0.477, 18.331]","[3.602, -0.564, 18.344]","[5.71, -1.636, 30.1585]","[5.555, -1.542, 29.713]"
29,0,Keypoints(m),"[5.975, -1.712, 31.563]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
29,0,Keypoints(image),"[506000.0, 213000.0, 267.115]","[507000.0, 222000.0, 109.19099999999999]","[506000.0, 223000.0, 160.891]","[506000.0, 224000.0, 149.73]","[0.0, 0.0, 0.0]","[508000.0, 222000.0, 92.0563]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[506000.0, 215000.0, 60.399899999999995]","[0.0, 0.0, 0.0]","[505000.0, 214000.0, 84.5733]","[0.0, 0.0, 0.0]","[507000.0, 222000.0, 65.97649999999999]","[0.0, 0.0, 0.0]"
29,,Distance(m),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,Cloud Points(m),"[5.975, -1.712, 31.563]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[3.722, -0.558, 19.663]","[3.658, -0.624, 18.8545]","[0.0, 0.0, 0.0]","[5.812, -1.613, 31.086]","[0.0, 0.0, 0.0]"
29,0,Cloud Points(m),"[5.975, -1.712, 31.563]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[3.722, -0.558, 19.663]","[3.658, -0.624, 18.8545]","[0.0, 0.0, 0.0]","[5.812, -1.613, 31.086]","[0.0, 0.0, 0.0]"
30,0,Keypoints(m),"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
